,Zeit,Ch1,RPM-Value
0,149.6938114,0.277711844,1000.0
1,149.8448647,0.123766573,1000.2621496269409
2,149.995918,0.23159608,1000.5242992538818
3,150.1469713,0.3818114,1000.7864488808227
4,150.2980246,0.341799193,1001.0485985077637
5,150.4490779,0.220067139,1001.3107481347046
6,150.6001312,0.338408328,1001.5728977616455
7,150.7511845,0.341799193,1001.8350473885864
8,150.9022378,0.229561561,1002.0971970155273
9,151.0532911,0.085788885,1002.3593466424683
10,151.2043443,0.122749313,1002.6214962694091
11,151.3553976,0.346207317,1002.8836458963501
12,151.5064509,0.330609338,1003.145795523291
13,151.6575042,0.196331084,1003.4079451502319
14,151.8085575,0.165135126,1003.6700947771728
15,151.9596108,0.292970737,1003.9322444041137
16,152.1106641,0.377403276,1004.1943940310547
17,152.2617174,0.154284358,1004.4565436579956
18,152.4127707,0.179715846,1004.7186932849365
19,152.563824,0.289918958,1004.9808429118774
20,152.7148773,0.343494625,1005.2429925388183
21,152.8659305,0.146824455,1005.5051421657593
22,153.0169838,0.180394019,1005.7672917927001
23,153.1680371,0.378759622,1006.0294414196411
24,153.3190904,0.44386423,1006.291591046582
25,153.4701437,0.234308772,1006.5537406735228
26,153.621197,0.118002102,1006.8158903004638
27,153.7722503,0.179376759,1007.0780399274047
28,153.9233036,0.359431691,1007.3401895543457
29,154.0743569,0.272964633,1007.6023391812865
30,154.2254102,0.106473161,1007.8644888082275
31,154.3764635,0.226848869,1008.1266384351684
32,154.5275167,0.386897698,1008.3887880621093
33,154.67857,0.291614391,1008.6509376890502
34,154.8296233,0.184802143,1008.9130873159911
35,154.9806766,0.166491472,1009.1752369429321
36,155.1317299,0.359092605,1009.437386569873
37,155.2827832,0.271947374,1009.6995361968138
38,155.4338365,0.071547252,1009.9616858237548
39,155.5848898,0.16276152,1010.2238354506957
40,155.7359431,0.366552508,1010.4859850776367
41,155.8869964,0.304499678,1010.7481347045775
42,156.0380497,0.161744261,1011.0102843315185
43,156.1891029,0.12885287,1011.2724339584594
44,156.3401562,0.252280357,1011.5345835854002
45,156.4912095,0.415380964,1011.7967332123412
46,156.6422628,0.172934115,1012.0588828392821
47,156.7933161,0.071547252,1012.3210324662231
48,156.9443694,0.259401173,1012.5831820931639
49,157.0954227,0.349937269,1012.8453317201048
50,157.246476,0.302126072,1013.1074813470458
51,157.3975293,0.172255942,1013.3696309739867
52,157.5485826,0.277711844,1013.6317806009276
53,157.6996359,0.429622597,1013.8939302278685
54,157.8506891,0.233291513,1014.1560798548095
55,158.0017424,0.15699705,1014.4182294817504
56,158.1527957,0.324505781,1014.6803791086912
57,158.303849,0.358753518,1014.9425287356322
58,158.4549023,0.265843817,1015.2046783625731
59,158.6059556,0.198365603,1015.4668279895141
60,158.7570089,0.295344342,1015.7289776164549
61,158.9080622,0.426231732,1015.9911272433958
62,159.0591155,0.271608287,1016.2532768703368
63,159.2101688,0.137669119,1016.5154264972776
64,159.3612221,0.221084399,1016.7775761242186
65,159.5122754,0.304838764,1017.0397257511595
66,159.6633286,0.213963582,1017.3018753781005
67,159.8143819,0.174968634,1017.5640250050413
68,159.9654352,0.256349395,1017.8261746319822
69,160.1164885,0.361127124,1018.0883242589232
70,160.2675418,0.341460106,1018.3504738858641
71,160.4185951,0.20548642,1018.612623512805
72,160.5696484,0.278729104,1018.8747731397459
73,160.7207017,0.308568716,1019.1369227666868
74,160.871755,0.302465159,1019.3990723936278
75,161.0228083,0.140381811,1019.6612220205686
76,161.1738616,0.124444746,1019.9233716475096
77,161.3249148,0.287884439,1020.1855212744505
78,161.4759681,0.405208369,1020.4476709013915
79,161.6270214,0.245837713,1020.7098205283323
80,161.7780747,0.156318877,1020.9719701552732
81,161.929128,0.393679428,1021.2341197822142
82,162.0801813,0.364857075,1021.496269409155
83,162.2312346,0.145807195,1021.758419036096
84,162.3822879,0.150893493,1022.0205686630369
85,162.5333412,0.384185006,1022.2827182899778
86,162.6843945,0.387575871,1022.5448679169187
87,162.8354478,0.203790987,1022.8070175438596
88,162.986501,0.146146282,1023.0691671708006
89,163.1375543,0.323827608,1023.3313167977415
90,163.2886076,0.426570818,1023.5934664246824
91,163.4396609,0.301786986,1023.8556160516233
92,163.5907142,0.104777729,1024.1177656785642
93,163.7417675,0.203790987,1024.3799153055052
94,163.8928208,0.34790275,1024.6420649324461
95,164.0438741,0.293309823,1024.904214559387
96,164.1949274,0.090875182,1025.1663641863279
97,164.3459807,0.2461768,1025.4285138132689
98,164.497034,0.455732257,1025.6906634402096
99,164.6480872,0.282119969,1025.9528130671506
100,164.7991405,0.189210268,1026.2149626940916
101,164.9501938,0.25295853,1026.4771123210326
102,165.1012471,0.415380964,1026.7392619479733
103,165.2523004,0.312637754,1027.0014115749143
104,165.4033537,0.141399071,1027.2635612018553
105,165.554407,0.221423485,1027.525710828796
106,165.7054603,0.331287511,1027.787860455737
107,165.8565136,0.289918958,1028.050010082678
108,166.0075669,0.19870469,1028.312159709619
109,166.1586202,0.214980842,1028.5743093365597
110,166.3096734,0.365874335,1028.8364589635007
111,166.4607267,0.331287511,1029.0986085904417
112,166.61178,0.15597979,1029.3607582173825
113,166.7628333,0.082058933,1029.6229078443234
114,166.9138866,0.330948425,1029.8850574712644
115,167.0649399,0.337391068,1030.1472070982052
116,167.2159932,0.173273202,1030.4093567251462
117,167.3670465,0.192940219,1030.6715063520871
118,167.5180998,0.354345394,1030.9336559790281
119,167.6691531,0.428605337,1031.1958056059689
120,167.8202064,0.236004205,1031.4579552329099
121,167.9712596,0.10172595,1031.7201048598508
122,168.1223129,0.356379913,1031.9822544867916
123,168.2733662,0.418093656,1032.2444041137326
124,168.4244195,0.258723,1032.5065537406736
125,168.5754728,0.125462005,1032.7687033676145
126,168.7265261,0.289240785,1033.0308529945553
127,168.8775794,0.418432742,1033.2930026214963
128,169.0286327,0.322132176,1033.5551522484373
129,169.179686,0.133600081,1033.817301875378
130,169.3307393,0.197348344,1034.079451502319
131,169.4817926,0.417754569,1034.34160112926
132,169.6328459,0.222101658,1034.603750756201
133,169.7838991,0.066121868,1034.8659003831417
134,169.9349524,0.240073243,1035.1280500100827
135,170.0860057,0.380794141,1035.3901996370237
136,170.237059,0.211589977,1035.6523492639644
137,170.3881123,0.186158489,1035.9144988909054
138,170.5391656,0.304160591,1036.1766485178464
139,170.6902189,0.313655013,1036.4387981447871
140,170.8412722,0.38859313,1036.7009477717281
141,170.9923255,0.128513784,1036.963097398669
