	Zeit	Ch1	RPM-Value
0	0.0	-0.271608287	424.0052185257665
1	0.151028321	-0.270930114	424.0052185257665
2	0.302056642	-0.270591028	424.0052185257664
3	0.453084963	-0.271269201	424.0052185257664
4	0.604113284	-0.269912855	424.0052185257665
5	0.755141605	-0.270591028	424.0052185257665
6	0.906169926	-0.270930114	424.0052185257665
7	1.057198247	-0.270251941	424.0052185257665
8	1.208226567	-0.271269201	424.0052185257665
9	1.359254888	-0.270930114	424.0052185257665
10	1.510283209	-0.270591028	424.0052185257665
11	1.66131153	-0.270930114	424.0052185257665
12	1.812339851	-0.270591028	424.0052185257665
13	1.963368172	-0.270251941	424.0052185257665
14	2.114396493	-0.271947374	424.0052185257665
15	2.265424814	-0.270930114	424.0052185257665
16	2.416453135	-0.271947374	424.0052185257665
17	2.567481456	-0.271608287	424.0052185257665
18	2.718509777	-0.271269201	424.0052185257665
19	2.869538098	-0.271947374	424.0052185257665
20	3.020566419	-0.270930114	424.0052185257664
21	3.17159474	-0.271269201	424.0052185257664
22	3.322623061	-0.271269201	424.0052185257665
23	3.473651382	-0.271947374	424.0052185257665
24	3.624679702	-0.270591028	424.0052185257665
25	3.775708023	-0.271608287	424.0052185257665
26	3.926736344	-0.270930114	424.0052185257665
27	4.077764665	-0.270591028	424.0052185257665
28	4.228792986	-0.271947374	424.0052185257665
29	4.379821307	-0.271947374	424.0052185257665
30	4.530849628	-0.271608287	424.0052185257665
31	4.681877949	-0.271269201	424.0052185257665
32	4.83290627	-0.271947374	424.0052185257665
33	4.983934591	-0.271947374	424.0052185257665
34	5.134962912	-0.270591028	424.0052185257665
35	5.285991233	-0.271608287	424.0052185257665
36	5.437019554	-0.271269201	424.0052185257665
37	5.588047875	-0.271269201	424.0052185257665
38	5.739076196	-0.271269201	424.0052185257665
39	5.890104516	-0.270591028	424.0052185257665
40	6.041132837	-0.271947374	424.0052185257665
41	6.192161158	-0.271947374	424.0052185257665
42	6.343189479	-0.271269201	424.0052185257665
43	6.4942178	-0.270930114	424.0052185257665
44	6.645246121	-0.271608287	424.0052185257665
45	6.796274442	-0.271947374	424.0052185257665
46	6.947302763	-0.271269201	424.0052185257665
47	7.098331084	-0.271608287	424.0052185257665
48	7.249359405	-0.270591028	424.0052185257665
49	7.400387726	-0.27228646	424.0052185257665
50	7.551416047	-0.27228646	424.0052185257665
51	7.702444368	-0.270591028	424.0052185257665
52	7.853472689	-0.271269201	424.0052185257665
53	8.00450101	-0.271947374	424.0052185257665
54	8.155529331	-0.27228646	424.0052185257665
55	8.306557651	-0.271947374	424.0052185257665
56	8.457585972	-0.271269201	424.0052185257665
57	8.608614293	-0.271608287	424.0052185257665
58	8.759642614	-0.27228646	424.0052185257665
59	8.910670935	-0.272625547	424.0052185257665
60	9.061699256	-0.27228646	424.0052185257665
61	9.212727577	-0.271608287	424.0052185257665
62	9.363755898	-0.271947374	424.0052185257665
63	9.514784219	-0.272625547	424.0052185257665
64	9.66581254	-0.27228646	424.0052185257665
65	9.816840861	-0.27228646	424.0052185257665
66	9.967869182	-0.272625547	424.0052185257665
67	10.1188975	-0.27228646	424.0052185257665
68	10.26992582	-0.271947374	424.0052185257665
69	10.42095414	-0.271947374	424.0052185257665
70	10.57198247	-0.27228646	424.0052185257665
71	10.72301079	-0.27228646	424.0052185257665
72	10.87403911	-0.27228646	424.0052185257665
73	11.02506743	-0.271947374	424.0052185257665
74	11.17609575	-0.267539249	424.0052185257665
75	11.32712407	-0.262113865	424.0052185257665
76	11.47815239	-0.259401173	424.0052185257665
77	11.62918071	-0.258383914	424.0052185257665
78	11.78020903	-0.262792038	424.0052185257665
79	11.93123735	-0.254993049	424.0052185257665
80	12.08226567	-0.239734156	424.0052185257665
81	12.233294	-0.223797091	424.0052185257665
82	12.38432232	-0.179037673	424.0052185257665
83	12.53535064	-0.269234682	424.0052185257665
84	12.68637896	-0.237360551	424.0052185257665
85	12.83740728	-0.266861076	424.0052185257665
86	12.9884356	-0.260079346	424.0052185257665
87	13.13946392	-0.265843817	424.0052185257665
88	13.29049224	-0.259062087	424.0052185257665
89	13.44152056	-0.261774779	424.0052185257665
90	13.59254888	-0.260418433	424.0052185257665
91	13.74357721	-0.250584924	424.0052185257665
92	13.89460553	-0.26652199	424.0052185257665
93	14.04563385	-0.263470211	424.0052185257665
94	14.19666217	-0.260418433	424.0052185257665
95	14.34769049	-0.263131125	424.0052185257665
96	14.49871881	-0.259401173	424.0052185257665
97	14.64974713	-0.270591028	424.0052185257665
98	14.80077545	-0.255671222	424.0052185257665
99	14.95180377	-0.265843817	424.0052185257665
100	15.10283209	-0.255671222	424.0052185257665
101	15.25386041	-0.270930114	424.0052185257665
102	15.40488874	-0.26652199	424.0052185257665
103	15.55591706	-0.270251941	424.0052185257665
104	15.70694538	-0.25295853	424.0052185257665
105	15.8579737	-0.263131125	424.0052185257665
106	16.00900202	-0.256349395	424.0052185257665
107	16.16003034	-0.263470211	424.0052185257665
108	16.31105866	-0.262792038	424.0052185257665
109	16.46208698	-0.261435692	424.0052185257665
110	16.6131153	-0.258723	424.0052185257665
111	16.76414362	-0.258723	424.0052185257665
112	16.91517194	-0.252619443	424.0052185257665
113	17.06620027	-0.269573768	424.0052185257665
114	17.21722859	-0.260418433	424.0052185257665
115	17.36825691	-0.259062087	424.0052185257665
116	17.51928523	-0.262792038	424.0052185257665
117	17.67031355	-0.266861076	424.0052185257665
118	17.82134187	-0.271269201	424.0052185257665
119	17.97237019	-0.260079346	424.0052185257665
120	18.12339851	-0.265843817	424.0052185257665
